photoid,username,location,ownerid,title,url,posted,taken
15634380599,Ahmad Fuad Morad,Malaysia,60706597@N07,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer,https://live.staticflickr.com/7519/15634380599_c26fedd145_b.jpg,1416327206,2014-11-18 23:53:55
112903431,yangsf,,56313296@N00,Cratoxylum formosum Pink Mempat,https://live.staticflickr.com/39/112903431_8e8881eccc_b.jpg,1142438010,2001-04-04 00:38:07
424211288,Artistic Creations,"Singapore, Singapore",98328258@N00,An even closer look!,https://live.staticflickr.com/169/424211288_217d807483_b.jpg,1174151405,2007-03-17 11:03:43
24159546816,Green Baron Pro,"Singapore, Singapore",17487183@N00,Lexias sp caterpillar on Cratoxylum formosum,https://live.staticflickr.com/1486/24159546816_7a50214fff_b.jpg,1451977250,2016-01-01 15:21:31
50330292643,Jack_forest,"Bogor, Indonesia",130237812@N07,Hypericaceae—Cratoxylum formosum Jack Benth. & Hook.f. ex Dyer,https://live.staticflickr.com/65535/50330292643_fe4018e4f3_b.jpg,1599845962,2020-09-12 00:21:51
424211215,Artistic Creations,"Singapore, Singapore",98328258@N00,"""Sakura"" season in Singapore???",https://live.staticflickr.com/148/424211215_4091572dab_b.jpg,1174151402,2007-03-17 11:15:56
4030265951,KimonBerlin,,81943113@N00,_MG_5448,https://live.staticflickr.com/2484/4030265951_503e379dac_b.jpg,1256091914,2009-10-18 09:54:16
13716224993,kampang,"Electricity, singapore",7942071@N02,pink mempat,https://live.staticflickr.com/2845/13716224993_0f7c64eb9d_b.jpg,1396968008,2014-04-05 12:20:35
13716215933,kampang,"Electricity, singapore",7942071@N02,pink mempat,https://live.staticflickr.com/7120/13716215933_0c14cefaa2_b.jpg,1396968008,2014-04-05 11:42:13
13716560324,kampang,"Electricity, singapore",7942071@N02,pink mempat,https://live.staticflickr.com/3737/13716560324_a2d027830b_b.jpg,1396968008,2014-04-05 11:50:20
13716267135,kampang,"Electricity, singapore",7942071@N02,pink mempat tree,https://live.staticflickr.com/2861/13716267135_0061d1d99c_b.jpg,1396968006,2014-04-05 11:52:56
51582993208,Jack_forest,"Bogor, Indonesia",130237812@N07,Hypericaceae—Cratoxylum formosum Jack Benth. & Hook.fil. ex Dyer,https://live.staticflickr.com/65535/51582993208_c4ffc10fcd_b.jpg,1634089540,2021-10-12 22:07:10
13716568704,kampang,"Electricity, singapore",7942071@N02,pink mempat,https://live.staticflickr.com/2854/13716568704_f7f95a2859_b.jpg,1396968007,2014-04-05 12:16:49
39507090451,SierraSunrise,,9795006@N08,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat 6,https://live.staticflickr.com/4730/39507090451_e686186e94_b.jpg,1515109130,2018-01-03 11:09:15
33706937154,Prateep_pan,,150427394@N05,Cratoxylum formosum subsp. pruniflorum Kurz Gogelein,https://live.staticflickr.com/4160/33706937154_1563689204_b.jpg,1494318436,2017-05-05 15:10:23
39507092211,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน",https://live.staticflickr.com/4690/39507092211_51bb6cdfd6_b.jpg,1515109127,2018-01-03 10:10:00
39507091531,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน",https://live.staticflickr.com/4732/39507091531_b6fa20b4a1_b.jpg,1515109128,2018-01-03 10:10:25
39507092741,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน",https://live.staticflickr.com/4640/39507092741_8361c73544_b.jpg,1515109126,2018-01-03 10:12:12
38798796514,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน",https://live.staticflickr.com/4686/38798796514_8449b6355b_b.jpg,1515109128,2018-01-03 10:10:07
16236102135,wlcutler,"Vancouver, Canada",20664893@N00,CratoxylumFormosum_20141125_HoomaluhiaBG-Oahu_Cutler_121307,https://live.staticflickr.com/7484/16236102135_a6856a2062_b.jpg,1420787965,2014-11-25 12:13:06
39507090781,SierraSunrise,,9795006@N08,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat 5,https://live.staticflickr.com/4636/39507090781_650ded9d42_b.jpg,1515109129,2018-01-03 11:09:04
39507090111,SierraSunrise,,9795006@N08,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat 7,https://live.staticflickr.com/4638/39507090111_eabeb2250d_b.jpg,1515109131,2018-01-03 11:10:44
4465156120,Artistic Creations,"Singapore, Singapore",98328258@N00,Mempat 2010_05,https://live.staticflickr.com/2704/4465156120_f1e60999e8_b.jpg,1269620018,2010-03-27 00:13:38
4465156232,Artistic Creations,"Singapore, Singapore",98328258@N00,Mempat 2010_06,https://live.staticflickr.com/4055/4465156232_2e8778df1c_b.jpg,1269620020,2010-03-27 00:13:40
4464378063,Artistic Creations,"Singapore, Singapore",98328258@N00,Mempat 2010_04,https://live.staticflickr.com/2800/4464378063_0c9ec372f5_b.jpg,1269620012,2010-03-27 00:13:32
26614255012,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน",https://live.staticflickr.com/1443/26614255012_c14e7bd908_b.jpg,1461915615,2016-04-23 10:24:38
16236102075,wlcutler,"Vancouver, Canada",20664893@N00,CratoxylumFormosum_20141125_HoomaluhiaBG-Oahu_Cutler_121315,https://live.staticflickr.com/7477/16236102075_9cb811d50b_b.jpg,1420787966,2014-11-25 12:13:14
26434348940,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน",https://live.staticflickr.com/1705/26434348940_7f66ff54f0_b.jpg,1461915616,2016-04-23 10:25:18
39507089421,SierraSunrise,,9795006@N08,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat 8,https://live.staticflickr.com/4735/39507089421_f538713661_b.jpg,1515109132,2018-01-03 11:10:49
51011051488,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน, ผักติ้ว",https://live.staticflickr.com/65535/51011051488_109fb79833_b.jpg,1615110504,2021-03-07 11:57:02
424211283,Artistic Creations,"Singapore, Singapore",98328258@N00,"Close up look at our ""sakura""",https://live.staticflickr.com/173/424211283_c46e99ef4d_b.jpg,1174151405,2007-03-17 11:12:46
3444374272,Orang Asli,"Kota Kinabalu, Malaysia",82219704@N00,20090403-069,https://live.staticflickr.com/3657/3444374272_f9cbc834e1_b.jpg,1239784680,2009-04-03 11:26:03
3444374814,Orang Asli,"Kota Kinabalu, Malaysia",82219704@N00,20090403-071,https://live.staticflickr.com/3566/3444374814_884d7b5d58_b.jpg,1239784705,2009-04-03 11:26:35
51011861662,SierraSunrise,,9795006@N08,"Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer Hypericaceae-pink mempat, mampat, ติ้วขน, ผักติ้ว",https://live.staticflickr.com/65535/51011861662_8153989893_b.jpg,1615110504,2021-03-07 11:58:50
3443557977,Orang Asli,"Kota Kinabalu, Malaysia",82219704@N00,20090403-070,https://live.staticflickr.com/3345/3443557977_51ef11c6e8_b.jpg,1239784694,2009-04-03 11:26:16
28665100046,Tan TS,Singapore,34749397@N02,Crimson Sunbird Aethopyga siparaja,https://live.staticflickr.com/7661/28665100046_7d6455df94_b.jpg,1470058174,2016-07-29 16:38:58
